simp_word,trad_word,freq,pinyin
人有悲欢离合,人有悲歡離合,79,ren you bei huan li he
吾道一以贯之,吾道一以貫之,79,wu dao yi yi guan zhi
使老有所终,使老有所終,79,shi lao you suo zhong
新松恨不高千尺,新松恨不高千尺,79,xin song hen bu gao qian chi
小人长戚戚,小人長慼慼,78,xiao ren zhang qi qi
风萧萧兮易水寒,風蕭蕭兮易水寒,78,feng xiao xiao xi yi shui han
士不可以不弘毅,士不可以不弘毅,77,shi bu ke yi bu hong yi
金风玉露一相逢,金風玉露一相逢,77,jin feng yu lu yi xiang feng
亦余心之所善兮,亦餘心之所善兮,77,yi yu xin zhi suo shan xi
听取蛙声一片,聽取蛙聲一片,77,ting qu wa sheng yi pian
绿树村边合,綠樹村邊合,77,lv shu cun bian he
海上升明月,海上升明月,77,hai shang sheng ming yue
一举成名天下知,一舉成名天下知,77,yi ju cheng ming tian xia zhi
为之于未有,爲之於未有,77,wei zhi yu wei you
民亦乐其乐,民亦樂其樂,76,min yi le qi le
今夕是何年,今夕是何年,76,jin xi shi he nian
天若有情天亦老,天若有情天亦老,75,tian ruo you qing tian yi lao
世事洞明皆学问,世事洞明皆學問,75,shi shi dong ming jie xue wen
山寺桃花始盛开,山寺桃花始盛開,75,shan si tao hua shi sheng kai
对影成三人,對影成三人,75,dui ying cheng san ren
独钓寒江雪,獨釣寒江雪,75,du diao han jiang xue
此之谓大丈夫,此之謂大丈夫,74,ci zhi wei da zhang fu
在天愿作比翼鸟,在天願作比翼鳥,74,zai tian yuan zuo bi yi niao
秋收万颗子,秋收萬顆子,74,qiu shou wan ke zi
日出江花红胜火,日出江花紅勝火,74,ri chu jiang hua hong sheng huo
今朝更好看,今朝更好看,74,jin zhao geng hao kan
只要肯登攀,只要肯登攀,74,zhi yao ken deng pan
读书破万卷,讀書破萬卷,74,du shu po wan juan
书山有路勤为径,書山有路勤爲徑,73,shu shan you lu qin wei jing
学海无涯苦作舟,學海無涯苦作舟,73,xue hai wu ya ku zuo zhou
白日依山尽,白日依山盡,73,bai ri yi shan jin
登泰山而小天下,登泰山而小天下,73,deng tai shan er xiao tian xia
又岂在朝朝暮暮,又豈在朝朝暮暮,73,you qi zai chao zhao mu mu
千淘万漉虽辛苦,千淘萬漉雖辛苦,73,qian tao wan lu sui xin ku
大风起兮云飞扬,大風起兮雲飛揚,73,da feng qi xi yun fei yang
得来全不费功夫,得來全不費功夫,73,de lai quan bu fei gong fu
各领风骚数百年,各領風騷數百年,72,ge ling feng sao shu bai nian
春来江水绿如蓝,春來江水綠如藍,72,chun lai jiang shui lv ru lan
有家归不得,有家歸不得,72,you jia gui bu de
乐民之乐者,樂民之樂者,72,le min zhi le zhe
芙蓉国里尽朝晖,芙蓉國裏盡朝暉,72,fu rong guo li jin zhao hui
桃花依旧笑春风,桃花依舊笑春風,72,tao hua yi jiu xiao chun feng
恶竹应须斩万竿,惡竹應須斬萬竿,72,e zhu ying xu zhan wan gan
不可使知之,不可使知之,71,bu ke shi zhi zhi
少年不识愁滋味,少年不識愁滋味,71,shao nian bu shi chou zi wei
天涯何处无芳草,天涯何處無芳草,70,tian ya he chu wu fang cao
无人知是荔枝来,無人知是荔枝來,70,wu ren zhi shi li zhi lai
花开时节动京城,花開時節動京城,70,hua kai shi jie dong jing cheng
等闲识得东风面,等閒識得東風面,70,deng xian shi de dong feng mian
人事有代谢,人事有代謝,69,ren shi you dai xie
得道者多助,得道者多助,69,de dao zhe duo zhu
在地愿为连理枝,在地願爲連理枝,69,zai di yuan wei lian li zhi
试看天下谁能敌,試看天下誰能敵,69,shi kan tian xia shui neng di
花市灯如昼,花市燈如晝,69,hua shi deng ru zhou
唧唧复唧唧,唧唧復唧唧,69,ji ji fu ji ji
千古风流人物,千古風流人物,69,qian gu feng liu ren wu
不见当年秦始皇,不見當年秦始皇,68,bu jian dang nian qin shi huang
青山郭外斜,青山郭外斜,68,qing shan guo wai xie
往事越千年,往事越千年,67,wang shi yue qian nian
而伯乐不常有,而伯樂不常有,67,er bo le bu chang you
黄河入海流,黃河入海流,67,huang he ru hai liu
金猴奋起千钧棒,金猴奮起千鈞棒,67,jin hou fen qi qian jun bang
停车坐爱枫林晚,停車坐愛楓林晚,67,ting che zuo ai feng lin wan
祸兮福所倚,禍兮福所倚,67,huo xi fu suo yi
大鹏一日同风起,大鵬一日同風起,67,da peng yi ri tong feng qi
或轻于鸿毛,或輕於鴻毛,66,huo qing yu hong mao
离离原上草,離離原上草,66,li li yuan shang cao
民可使由之,民可使由之,66,min ke shi you zhi
军民团结如一人,軍民團結如一人,65,jun min tuan jie ru yi ren
闻道有先后,聞道有先後,65,wen dao you xian hou
极目楚天舒,極目楚天舒,65,ji mu chu tian shu
往来成古今,往來成古今,65,wang lai cheng gu jin
本立而道生,本立而道生,65,ben li er dao sheng
桃花潭水深千尺,桃花潭水深千尺,64,tao hua tan shui shen qian chi
夜来风雨声,夜來風雨聲,64,ye lai feng yu sheng
或重于泰山,或重於泰山,64,huo zhong yu tai shan
国破山河在,國破山河在,64,guo po shan he zai
玉宇澄清万里埃,玉宇澄清萬里埃,64,yu yu cheng qing wan li ai
吹尽狂沙始到金,吹盡狂沙始到金,64,chui jin kuang sha shi dao jin
其不善者而改之,其不善者而改之,64,qi bu shan zhe er gai zhi
多少楼台烟雨中,多少樓臺煙雨中,63,duo shao lou tai yan yu zhong
风雨不动安如山,風雨不動安如山,63,feng yu bu dong an ru shan
露从今夜白,露從今夜白,63,lu cong jin ye bai
运筹帷幄之中,運籌帷幄之中,63,yun chou wei wo zhi zhong
雏凤清于老凤声,雛鳳清於老鳳聲,63,chu feng qing yu lao feng sheng
截断巫山云雨,截斷巫山雲雨,63,jie duan wu shan yun yu
不可不察也,不可不察也,63,bu ke bu cha ye
西出阳关无故人,西出陽關無故人,63,xi chu yang guan wu gu ren
青山依旧在,青山依舊在,63,qing shan yi jiu zai
只要功夫深,只要功夫深,62,zhi yao gong fu shen
其作始也简,其作始也簡,62,qi zuo shi ye jian
除却巫山不是云,除卻巫山不是雲,62,chu que wu shan bu shi yun
稻花香里说丰年,稻花香裏說豐年,62,dao hua xiang li shuo feng nian
上穷碧落下黄泉,上窮碧落下黃泉,62,shang qiong bi la xia huang quan
死者长已矣,死者長已矣,62,si zhe zhang yi yi
后人哀之而不鉴之,後人哀之而不鑑之,62,hou ren ai zhi er bu jian zhi
欲与天公试比高,欲與天公試比高,62,yu yu tian gong shi bi gao
白了少年头,白了少年頭,61,bai le shao nian tou
以孝治天下,以孝治天下,61,yi xiao zhi tian xia
待到山花烂漫时,待到山花爛漫時,61,dai dao shan hua lan man shi
莲叶何田田,蓮葉何田田,61,lian ye he tian tian
万类霜天竞自由,萬類霜天競自由,61,wan lei shuang tian jing zi you
明年春色倍还人,明年春色倍還人,61,ming nian chun se bei hai ren
月到中秋分外明,月到中秋分外明,61,yue dao zhong qiu fen wai ming
故能成其大,故能成其大,61,gu neng cheng qi da
装点此关山,裝點此關山,61,zhuang dian ci guan shan
一蓑烟雨任平生,一蓑煙雨任平生,61,yi suo yan yu ren ping sheng
人情练达即文章,人情練達即文章,61,ren qing lian da ji wen zhang
长使英雄泪满襟,長使英雄淚滿襟,61,zhang shi ying xiong lei man jin
成一家之言,成一家之言,61,cheng yi jia zhi yan
庭院深深深几许,庭院深深深幾許,60,ting yuan shen shen shen ji xu
欲把西湖比西子,欲把西湖比西子,60,yu ba xi hu bi xi zi
冲冠一怒为红颜,衝冠一怒爲紅顏,60,chong guan yi nu wei hong yan
见不贤而内自省也,見不賢而內自省也,60,jian bu xian er nei zi xing ye
此情可待成追忆,此情可待成追憶,60,ci qing ke dai cheng zhui yi
两个黄鹂鸣翠柳,兩個黃鸝鳴翠柳,60,liang ge huang li ming cui liu
手把红旗旗不湿,手把紅旗旗不溼,60,shou ba hong qi qi bu shi
风翻白浪花千片,風翻白浪花千片,60,feng fan bai lang hua qian pian
三分天下有其二,三分天下有其二,60,san fen tian xia you qi er
几度夕阳红,幾度夕陽紅,60,ji du xi yang hong
相见时难别亦难,相見時難別亦難,59,xiang jian shi nan bie yi nan
雁点青天字一行,雁點青天字一行,59,yan dian qing tian zi yi xing
小人喻于利,小人喻於利,59,xiao ren yu yu li
五十知天命,五十知天命,59,wu shi zhi tian ming
祸兮福之所倚,禍兮福之所倚,59,huo xi fu zhi suo yi
前不见古人,前不見古人,59,qian bu jian gu ren
处江湖之远则忧其君,處江湖之遠則憂其君,59,chu jiang hu zhi yuan ze you qi jun
九万里风鹏正举,九萬里風鵬正舉,59,jiu wan li feng peng zheng ju
其将毕也必巨,其將畢也必巨,59,qi jiang bi ye bi ju
千门万户曈曈日,千門萬戶曈曈日,59,qian men wan hu tong tong ri
成如容易却艰辛,成如容易卻艱辛,59,cheng ru rong yi que jian xin
无边落木萧萧下,無邊落木蕭蕭下,58,wu bian luo mu xiao xiao xia
小不忍则乱大谋,小不忍則亂大謀,58,xiao bu ren ze luan da mou
徒法不能以自行,徒法不能以自行,58,tu fa bu neng yi zi xing
枯藤老树昏鸦,枯藤老樹昏鴉,58,ku teng lao shu hun ya
共饮长江水,共飲長江水,58,gong yin chang jiang shui
春色满园关不住,春色滿園關不住,58,chun se man yuan guan bu zhu
门泊东吴万里船,門泊東吳萬里船,58,men po dong wu wan li chuan
唯有牡丹真国色,唯有牡丹真國色,58,wei you mu dan zhen guo se
玉不琢不成器,玉不琢不成器,58,yu bu zuo bu cheng qi
故人西辞黄鹤楼,故人西辭黃鶴樓,58,gu ren xi ci huang he lou
红泥小火炉,紅泥小火爐,57,hong ni xiao huo lu
看万山红遍,看萬山紅遍,57,kan wan shan hong bian
行到水穷处,行到水窮處,57,xing dao shui qiong chu
道是无晴却有晴,道是無晴卻有晴,57,dao shi wu qing que you qing
福兮祸所伏,福兮禍所伏,57,fu xi huo suo fu
此心安处是吾乡,此心安處是吾鄉,57,ci xin an chu shi wu xiang
又食武昌鱼,又食武昌魚,56,you shi wu chang yu
明月松间照,明月松間照,56,ming yue song jian zhao
吹面不寒杨柳风,吹面不寒楊柳風,56,chui mian bu han yang liu feng
凄凄惨惨戚戚,悽悽慘慘慼戚,56,qi qi can can qi qi
两情若是久长时,兩情若是久長時,56,liang qing ruo shi jiu chang shi
无可无不可,無可無不可,55,wu ke wu bu ke
凌寒独自开,凌寒獨自開,55,ling han du zi kai
只缘身在最高层,只緣身在最高層,55,zhi yuan shen zai zui gao ceng
好之者不如乐之者,好之者不如樂之者,54,hao zhi zhe bu ru le zhi zhe
商女不知亡国恨,商女不知亡國恨,54,shang nv bu zhi wang guo hen
君子成人之美,君子成人之美,54,jun zi cheng ren zhi mei
天时不如地利,天時不如地利,54,tian shi bu ru di li
我自横刀向天笑,我自橫刀向天笑,54,wo zi heng dao xiang tian xiao
把酒话桑麻,把酒話桑麻,53,ba jiu hua sang ma
所以动心忍性,所以動心忍性,53,suo yi dong xin ren xing
地利不如人和,地利不如人和,53,di li bu ru ren he
不足为外人道也,不足爲外人道也,53,bu zu wei wai ren dao ye
不可居无竹,不可居無竹,53,bu ke ju wu zhu
也无风雨也无晴,也無風雨也無晴,53,ye wu feng yu ye wu qing
瓜田不纳履,瓜田不納履,53,gua tian bu na lv
齐鲁青未了,齊魯青未了,53,qi lu qing wei liao
文章千古事,文章千古事,53,wen zhang qian gu shi
人不堪其忧,人不堪其憂,53,ren bu kan qi you
我住长江头,我住長江頭,53,wo zhu chang jiang tou
家祭无忘告乃翁,家祭無忘告乃翁,53,jia ji wu wang gao nai weng
鳏寡孤独废疾者皆有所养,鰥寡孤獨廢疾者皆有所養,53,guan gua gu du fei ji zhe jie you suo yang
行拂乱其所为,行拂亂其所爲,52,xing fu luan qi suo wei
福兮祸之所伏,福兮禍之所伏,52,fu xi huo zhi suo fu
天地英雄气,天地英雄氣,52,tian di ying xiong qi
红豆生南国,紅豆生南國,52,hong dou sheng nan guo
天地有大美而不言,天地有大美而不言,51,tian di you da mei er bu yan
天听自我民听,天聽自我民聽,51,tian ting zi wo min ting
民德归厚矣,民德歸厚矣,51,min de gui hou yi
水光潋滟晴方好,水光瀲灩晴方好,51,shui guang lian yan qing fang hao
回也不改其乐,回也不改其樂,51,hui ye bu gai qi le
草色遥看近却无,草色遙看近卻無,51,cao se yao kan jin que wu
天下谁人不识君,天下誰人不識君,51,tian xia shui ren bu shi jun
后不见来者,後不見來者,51,hou bu jian lai zhe
黑夜给了我黑色的眼睛,黑夜給了我黑色的眼睛,51,hei ye gei le wo hei se de yan jing
立根原在破岩中,立根原在破巖中,50,li gen yuan zai po yan zhong
千秋尚凛然,千秋尚凜然,50,qian qiu shang lin ran
引无数英雄竞折腰,引無數英雄競折腰,50,yin wu shu ying xiong jing zhe yao
知之者不如好之者,知之者不如好之者,50,zhi zhi zhe bu ru hao zhi zhe
亦我所欲也,亦我所欲也,50,yi wo suo yu ye
看似寻常最奇崛,看似尋常最奇崛,50,kan shi xun chang zui qi jue
复得返自然,復得返自然,50,fu de fan zi ran
不强人所难,不強人所難,50,bu qiang ren suo nan
不亦君子乎,不亦君子乎,50,bu yi jun zi hu
东风夜放花千树,東風夜放花千樹,50,dong feng ye fang hua qian shu
我劝天公重抖擞,我勸天公重抖擻,50,wo quan tian gong zhong dou sou
早有蜻蜓立上头,早有蜻蜓立上頭,50,zao you qing ting li shang tou
不知天上宫阙,不知天上宮闕,50,bu zhi tian shang gong que
以万物为刍狗,以萬物爲芻狗,49,yi wan wu wei chu gou
人间重晚晴,人間重晚晴,49,ren jian zhong wan qing
可以知得失,可以知得失,49,ke yi zhi de shi
却顾所来径,卻顧所來徑,49,que gu suo lai jing
不患贫而患不安,不患貧而患不安,49,bu huan pin er huan bu an
捐躯赴国难,捐軀赴國難,49,juan qu fu guo nan
谁持彩练当空舞,誰持彩練當空舞,49,shui chi cai lian dang kong wu
红旗漫卷西风,紅旗漫卷西風,49,hong qi man juan xi feng
樯橹灰飞烟灭,檣櫓灰飛煙滅,49,qiang lu hui fei yan mie
无处话凄凉,無處話淒涼,49,wu chu hua qi liang
春城无处不飞花,春城無處不飛花,49,chun cheng wu chu bu fei hua
结庐在人境,結廬在人境,49,jie lu zai ren jing
人不知而不愠,人不知而不慍,49,ren bu zhi er bu yun
昔人已乘黄鹤去,昔人已乘黃鶴去,49,xi ren yi cheng huang he qu
落红不是无情物,落紅不是無情物,49,luo hong bu shi wu qing wu
你装饰了别人的梦,你裝飾了別人的夢,49,ni zhuang shi le bie ren de meng
花间一壶酒,花間一壺酒,49,hua jian yi hu jiu
力拔山兮气盖世,力拔山兮氣蓋世,49,li ba shan xi qi gai shi
朝辞白帝彩云间,朝辭白帝彩雲間,49,chao ci bai di cai yun jian
国之本在家,國之本在家,49,guo zhi ben zai jia
去年元夜时,去年元夜時,49,qu nian yuan ye shi
天视自我民视,天視自我民視,48,tian shi zi wo min shi
此恨绵绵无绝期,此恨綿綿無絕期,48,ci hen mian mian wu jue qi
博观而约取,博觀而約取,48,bo guan er yue qu
万里长城今犹在,萬里長城今猶在,48,wan li chang cheng jin you zai
乍暖还寒时候,乍暖還寒時候,48,zha nuan hai han shi hou
望庐山瀑布,望廬山瀑布,48,wang lu shan pu bu
而无车马喧,而無車馬喧,48,er wu che ma xuan
日日思君不见君,日日思君不見君,48,ri ri si jun bu jian jun
古今多少事,古今多少事,48,gu jin duo shao shi
劳心者治人,勞心者治人,48,lao xin zhe zhi ren
日照香炉生紫烟,日照香爐生紫煙,48,ri zhao xiang lu sheng zi yan
久在樊笼里,久在樊籠裏,48,jiu zai fan long li
她在丛中笑,她在叢中笑,47,ta zai cong zhong xiao
历尽天华成此景,歷盡天華成此景,47,li jin tian hua cheng ci jing
桃花流水鳜鱼肥,桃花流水鱖魚肥,47,tao hua liu shui gui yu fei
乃敢与君绝,乃敢與君絕,47,nai gan yu jun jue
隐患险于明火,隱患險於明火,47,yin huan xian yu ming huo
不尽长江滚滚来,不盡長江滾滾來,47,bu jin chang jiang gun gun lai
则修文德以来之,則修文德以來之,47,ze xiu wen de yi lai zhi
创业艰难百战多,創業艱難百戰多,46,chuang ye jian nan bai zhan duo
仰天大笑出门去,仰天大笑出門去,46,yang tian da xiao chu men qu
天下之本在国,天下之本在國,46,tian xia zhi ben zai guo
上下平则国强,上下平則國強,46,shang xia ping ze guo qiang
千山鸟飞绝,千山鳥飛絕,46,qian shan niao fei jue
我住长江尾,我住長江尾,46,wo zhu chang jiang wei
举世皆浊我独清,舉世皆濁我獨清,46,ju shi jie zhuo wo du qing
暮色苍茫看劲松,暮色蒼茫看勁松,46,mu se cang mang kan jing song
沉醉不知归路,沉醉不知歸路,46,chen zui bu zhi gui lu
奉公如法则上下平,奉公如法則上下平,46,feng gong ru fa ze shang xia ping
独学而无友,獨學而無友,45,du xue er wu you
失道者寡助,失道者寡助,45,shi dao zhe gua zhu
田园将芜胡不归,田園將蕪胡不歸,45,tian yuan jiang wu hu bu gui
沧浪之水浊兮,滄浪之水濁兮,45,cang lang zhi shui zhuo xi
劝君更尽一杯酒,勸君更盡一杯酒,45,quan jun geng jin yi bei jiu
明月出天山,明月出天山,45,ming yue chu tian shan
数树深红出浅黄,數樹深紅出淺黃,45,shu shu shen hong chu qian huang
